# x	AxA	BxB	3Ax4B	4Ax3B
-1.737599999998576095e+03 9.999999766845154570e-01 9.999999282588700744e-01 9.999999493120147465e-01 1.000000162254984115e+00
-1.735999999998575731e+03 9.999999846164402406e-01 9.999999321064001467e-01 9.999999470779193933e-01 1.000000164027074812e+00
-1.734399999998575367e+03 9.999999722317677309e-01 9.999999264778863806e-01 9.999999459724867590e-01 1.000000152155993804e+00
-1.732799999998575004e+03 9.999999623976444374e-01 9.999999146731994859e-01 9.999999600193480997e-01 1.000000138584533627e+00
-1.731199999998574640e+03 9.999999468170274186e-01 9.999999048199005314e-01 9.999999939161142715e-01 1.000000130062853820e+00
-1.729599999998574276e+03 9.999999399134903433e-01 9.999998854566244377e-01 1.000000029780916400e+00 1.000000115458629324e+00
-1.727999999998573912e+03 9.999999494063827044e-01 9.999998640079723611e-01 1.000000064538491218e+00 1.000000109811148841e+00
-1.726399999998573549e+03 9.999999675299682256e-01 9.999998637750751040e-01 1.000000092248908290e+00 1.000000102936692947e+00
-1.724799999998573185e+03 9.999999874172058600e-01 9.999998894481179068e-01 1.000000115900934849e+00 1.000000102017390535e+00
-1.723199999998572821e+03 9.999999986868246538e-01 9.999999197192550593e-01 1.000000125812540164e+00 1.000000104334817008e+00
-1.721599999998572457e+03 1.000000012310277908e+00 9.999999301885866831e-01 1.000000113608237706e+00 1.000000105525141514e+00
-1.719999999998572093e+03 1.000000029882309960e+00 9.999999127346267391e-01 1.000000075830384416e+00 1.000000109533443649e+00
-1.718399999998571730e+03 1.000000075691689583e+00 9.999998747506542163e-01 1.000000041914367532e+00 1.000000111534449898e+00
-1.716799999998571366e+03 1.000000130210318305e+00 9.999998290598590689e-01 1.000000023422319639e+00 1.000000106236546449e+00
-1.715199999998571002e+03 1.000000166294169768e+00 9.999998029562296997e-01 1.000000018590192274e+00 1.000000083905303816e+00
-1.713599999998570638e+03 1.000000170153952483e+00 9.999998163540451124e-01 1.000000015406449005e+00 1.000000075314398051e+00
-1.711999999998570274e+03 1.000000136769682024e+00 9.999998636335675206e-01 1.000000007493753174e+00 1.000000079600758429e+00
-1.710399999998569911e+03 1.000000105433090702e+00 9.999999190016520823e-01 9.999999991365458030e-01 1.000000083151911578e+00
-1.708799999998569547e+03 1.000000103574357535e+00 9.999999599699939123e-01 1.000000001137915762e+00 1.000000074875655010e+00
-1.707199999998569183e+03 1.000000134185042189e+00 9.999999860731270118e-01 1.000000024792755404e+00 1.000000064653921994e+00
-1.705599999998568819e+03 1.000000147714309895e+00 9.999999828258856471e-01 1.000000045126834936e+00 1.000000056407115645e+00
-1.703999999998568455e+03 1.000000118218148604e+00 9.999999593389036212e-01 1.000000046111774843e+00 1.000000036154752081e+00
-1.702399999998568092e+03 1.000000059967138144e+00 9.999999293140028334e-01 1.000000025307399509e+00 1.000000006509260242e+00
-1.700799999998567728e+03 1.000000019796710493e+00 9.999998919124833963e-01 1.000000012008933181e+00 9.999999650751130176e-01
-1.699199999998567364e+03 1.000000029329557227e+00 9.999998576053590327e-01 1.000000027373104450e+00 9.999999281533062945e-01
-1.697599999998567000e+03 1.000000060019605730e+00 9.999998203873694536e-01 1.000000064747558426e+00 9.999998985404737750e-01
-1.695999999998566636e+03 1.000000068827969990e+00 9.999997800575861628e-01 1.000000104821650471e+00 9.999998767080784390e-01
-1.694399999998566273e+03 1.000000029365982090e+00 9.999997433634959521e-01 1.000000116394966776e+00 9.999998651911081726e-01
-1.692799999998565909e+03 9.999999711221888576e-01 9.999997258858942528e-01 1.000000106775796649e+00 9.999998615478151720e-01
-1.691199999998565545e+03 9.999999399792570687e-01 9.999997430146214672e-01 1.000000103169560894e+00 9.999998668933951507e-01
-1.689599999998565181e+03 9.999999496582568925e-01 9.999997690819516505e-01 1.000000113748753749e+00 9.999998661132170064e-01
-1.687999999998564817e+03 9.999999922566018551e-01 9.999997874661964437e-01 1.000000095123304122e+00 9.999998855214180526e-01
-1.686399999998564454e+03 1.000000038489307741e+00 9.999997916965855937e-01 1.000000049813589698e+00 9.999999420798815208e-01
-1.684799999998564090e+03 1.000000059860007173e+00 9.999997919835594828e-01 1.000000022165763891e+00 1.000000013909318586e+00
-1.683199999998563726e+03 1.000000035262518461e+00 9.999997906504524137e-01 1.000000019403774365e+00 1.000000082881955743e+00
-1.681599999998563362e+03 9.999999941834282202e-01 9.999997830216170724e-01 1.000000030965484843e+00 1.000000112737337687e+00
-1.679999999998562998e+03 9.999999701935970986e-01 9.999997858035900578e-01 1.000000036214961696e+00 1.000000104589432226e+00
-1.678399999998562635e+03 9.999999748864620841e-01 9.999998117151440713e-01 1.000000039241601746e+00 1.000000076587283182e+00
-1.676799999998562271e+03 1.000000014158547890e+00 9.999998460145437251e-01 1.000000064789388965e+00 1.000000070883888981e+00
-1.675199999998561907e+03 1.000000067815824512e+00 9.999998721802328960e-01 1.000000100560322069e+00 1.000000104925300670e+00
-1.673599999998561543e+03 1.000000108669104604e+00 9.999998880783922406e-01 1.000000120121810721e+00 1.000000155174992189e+00
-1.671999999998561179e+03 1.000000121371613870e+00 9.999999057819051185e-01 1.000000117226780283e+00 1.000000177753636921e+00
-1.670399999998560816e+03 1.000000126991940741e+00 9.999999331678152137e-01 1.000000108336638993e+00 1.000000164507867328e+00
-1.668799999998560452e+03 1.000000122466637720e+00 9.999999678988179541e-01 1.000000104070520868e+00 1.000000139091215212e+00
-1.667199999998560088e+03 1.000000092855595213e+00 1.000000007454810769e+00 1.000000108865261250e+00 1.000000113649566202e+00
-1.665599999998559724e+03 1.000000075926524845e+00 1.000000048609882786e+00 1.000000099888427307e+00 1.000000107147659856e+00
-1.663999999998559360e+03 1.000000076722495468e+00 1.000000078616164467e+00 1.000000064242581477e+00 1.000000114827294784e+00
-1.662399999998558997e+03 1.000000087204933719e+00 1.000000089654343949e+00 1.000000027677949710e+00 1.000000134021043596e+00
-1.660799999998558633e+03 1.000000071351137443e+00 1.000000079347392434e+00 1.000000023315600783e+00 1.000000139511148634e+00
-1.659199999998558269e+03 1.000000042651843390e+00 1.000000049589458762e+00 1.000000042076174767e+00 1.000000116372367964e+00
-1.657599999998557905e+03 1.000000013122917419e+00 1.000000007916917122e+00 1.000000052552761698e+00 1.000000067682151439e+00
-1.655999999998557541e+03 9.999999973749564841e-01 9.999999852615284457e-01 1.000000046519493591e+00 1.000000025134487824e+00
-1.654399999998557178e+03 9.999999986614902525e-01 9.999999955635576754e-01 1.000000043958153118e+00 1.000000000296477509e+00
-1.652799999998556814e+03 1.000000010711191045e+00 1.000000006871299751e+00 1.000000050008238661e+00 9.999999805630991334e-01
-1.651199999998556450e+03 1.000000038726655438e+00 1.000000003551659855e+00 1.000000055081180728e+00 9.999999736482932944e-01
-1.649599999998556086e+03 1.000000058539834757e+00 9.999999834073445282e-01 1.000000051699864168e+00 9.999999770197524063e-01
-1.647999999998555722e+03 1.000000063659793215e+00 9.999999727042327979e-01 1.000000035034354084e+00 9.999999725419340679e-01
-1.646399999998555359e+03 1.000000060798523771e+00 9.999999868463674835e-01 1.000000016484736465e+00 9.999999527489958906e-01
-1.644799999998554995e+03 1.000000065410480143e+00 1.000000013576408886e+00 1.000000007522556800e+00 9.999999149806156895e-01
-1.643199999998554631e+03 1.000000074449046483e+00 1.000000041579145460e+00 1.000000006913404071e+00 9.999998877471687475e-01
-1.641599999998554267e+03 1.000000072310229360e+00 1.000000055093260842e+00 1.000000015483091698e+00 9.999998793898811078e-01
-1.639999999998553903e+03 1.000000055668530230e+00 1.000000069416056681e+00 1.000000027532744307e+00 9.999998863871495391e-01
-1.638399999998553540e+03 1.000000031677385826e+00 1.000000086707821811e+00 1.000000036472070697e+00 9.999998933038644067e-01
-1.636799999998553176e+03 1.000000023814861638e+00 1.000000102304015925e+00 1.000000046225431038e+00 9.999998942160281956e-01
-1.635199999998552812e+03 1.000000018997839746e+00 1.000000120176015361e+00 1.000000050399665774e+00 9.999999112894087938e-01
-1.633599999998552448e+03 1.000000005520479407e+00 1.000000134496818793e+00 1.000000055578540215e+00 9.999999349823789352e-01
-1.631999999998552084e+03 9.999999827343849512e-01 1.000000138847588316e+00 1.000000050095328330e+00 9.999999670953425568e-01
-1.630399999998551721e+03 9.999999547553893864e-01 1.000000131945106840e+00 1.000000010409664020e+00 9.999999914850443705e-01
-1.628799999998551357e+03 9.999999330192463898e-01 1.000000114441100374e+00 9.999999643479132727e-01 9.999999959786801673e-01
-1.627199999998550993e+03 9.999999171194438041e-01 1.000000095913984532e+00 9.999999458947900211e-01 9.999999708932861830e-01
-1.625599999998550629e+03 9.999999228300026077e-01 1.000000076227540280e+00 9.999999704219100227e-01 9.999999328275277488e-01
-1.623999999998550265e+03 9.999999498407302623e-01 1.000000059873618730e+00 9.999999985160874516e-01 9.999999202911628027e-01
-1.622399999998549902e+03 9.999999850957902447e-01 1.000000043145267137e+00 1.000000000792256705e+00 9.999999386086856346e-01
-1.620799999998549538e+03 1.000000006144313947e+00 1.000000021950330442e+00 9.999999831392738514e-01 9.999999829795759299e-01
-1.619199999998549174e+03 1.000000025045906016e+00 9.999999984145241383e-01 9.999999642836160385e-01 1.000000040167034809e+00
-1.617599999998548810e+03 1.000000045982727848e+00 9.999999768504191922e-01 9.999999513178033927e-01 1.000000098432152873e+00
-1.615999999998548446e+03 1.000000046962683742e+00 9.999999660388009248e-01 9.999999399082508678e-01 1.000000117850036840e+00
-1.614399999998548083e+03 1.000000038500250099e+00 9.999999646055590663e-01 9.999999345947122587e-01 1.000000085907184255e+00
-1.612799999998547719e+03 1.000000038244948763e+00 9.999999549252458486e-01 9.999999480083320291e-01 1.000000028656748308e+00
-1.611199999998547355e+03 1.000000060375885402e+00 9.999999420977470077e-01 9.999999887045578628e-01 9.999999792057577830e-01
-1.609599999998546991e+03 1.000000094997408384e+00 9.999999345711902965e-01 1.000000031995636585e+00 9.999999694439881681e-01
-1.607999999998546627e+03 1.000000119116468689e+00 9.999999396912372385e-01 1.000000072872095469e+00 9.999999808466069062e-01
-1.606399999998546264e+03 1.000000093384298294e+00 9.999999529586215408e-01 1.000000108671697863e+00 9.999999904314231802e-01
-1.604799999998545900e+03 1.000000018080238640e+00 9.999999651853532789e-01 1.000000117448232473e+00 9.999999798204345369e-01
-1.603199999998545536e+03 9.999999559898682389e-01 9.999999831221533242e-01 1.000000088262020137e+00 9.999999515684410145e-01
-1.601599999998545172e+03 9.999999330531699204e-01 1.000000008172410526e+00 1.000000040939799995e+00 9.999999139508183310e-01
-1.599999999998544808e+03 9.999999368709177050e-01 1.000000046911375895e+00 9.999999992342971655e-01 9.999998884458534132e-01
-1.598399999998544445e+03 9.999999362370386446e-01 1.000000087874256538e+00 9.999999751407244730e-01 9.999998799990362786e-01
-1.596799999998544081e+03 9.999999256292276817e-01 1.000000115186285843e+00 9.999999794640590522e-01 9.999998739843325435e-01
-1.595199999998543717e+03 9.999999173713189915e-01 1.000000136360805092e+00 1.000000016188705043e+00 9.999998903572474562e-01
-1.593599999998543353e+03 9.999999128154367645e-01 1.000000141752427796e+00 1.000000058480774667e+00 9.999999172285336524e-01
-1.591999999998542989e+03 9.999999035406400560e-01 1.000000136382463323e+00 1.000000067674244653e+00 9.999999254794205150e-01
-1.590399999998542626e+03 9.999998707838986256e-01 1.000000136018682984e+00 1.000000050231513393e+00 9.999999172944229464e-01
-1.588799999998542262e+03 9.999998489574800642e-01 1.000000139295011525e+00 1.000000044265647592e+00 9.999998988126148625e-01
-1.587199999998541898e+03 9.999998755346629631e-01 1.000000140798502413e+00 1.000000048008161002e+00 9.999998957101553509e-01
-1.585599999998541534e+03 9.999999491005548968e-01 1.000000128056984350e+00 1.000000064635383490e+00 9.999999068265390534e-01
-1.583999999998541170e+03 1.000000050317230382e+00 1.000000106412207490e+00 1.000000086939117239e+00 9.999999400615086076e-01
-1.582399999998540807e+03 1.000000122951288706e+00 1.000000084836484948e+00 1.000000109879840338e+00 9.999999793620910626e-01
-1.580799999998540443e+03 1.000000134042478228e+00 1.000000059501904293e+00 1.000000119502750806e+00 1.000000008616691805e+00
-1.579199999998540079e+03 1.000000084799407718e+00 1.000000036480438226e+00 1.000000111416692761e+00 1.000000027740377773e+00
-1.577599999998539715e+03 1.000000026247997553e+00 1.000000014947077798e+00 1.000000098922682934e+00 1.000000041291150277e+00
-1.575999999998539352e+03 1.000000009063777062e+00 9.999999999690103447e-01 1.000000081016557907e+00 1.000000071306072158e+00
-1.574399999998538988e+03 1.000000041110966853e+00 9.999999823691999579e-01 1.000000067959827765e+00 1.000000093102824783e+00
-1.572799999998538624e+03 1.000000096300839747e+00 9.999999532462281460e-01 1.000000067789017733e+00 1.000000091024840776e+00
-1.571199999998538260e+03 1.000000116129021510e+00 9.999999289095526933e-01 1.000000085453031984e+00 1.000000066124808518e+00
-1.569599999998537896e+03 1.000000091443415062e+00 9.999999219386124238e-01 1.000000115699129166e+00 1.000000042767256403e+00
-1.567999999998537533e+03 1.000000045295276196e+00 9.999999300236172006e-01 1.000000138399738780e+00 1.000000024338176363e+00
-1.566399999998537169e+03 1.000000026549865417e+00 9.999999395173093664e-01 1.000000128377117825e+00 1.000000006189938340e+00
-1.564799999998536805e+03 1.000000041099752712e+00 9.999999461839198522e-01 1.000000079540753983e+00 1.000000000836381631e+00
-1.563199999998536441e+03 1.000000064731323857e+00 9.999999592560980810e-01 1.000000032104891856e+00 1.000000001798220906e+00
-1.561599999998536077e+03 1.000000066998395054e+00 9.999999799096216391e-01 1.000000047272724846e+00 1.000000008620829162e+00
-1.559999999998535714e+03 1.000000024149353850e+00 1.000000008368805648e+00 1.000000114446925714e+00 1.000000015665613917e+00
-1.558399999998535350e+03 9.999999562024415312e-01 1.000000030407393936e+00 1.000000187555025510e+00 1.000000025647889590e+00
-1.556799999998534986e+03 9.999998889505357091e-01 1.000000034908010038e+00 1.000000237187268715e+00 1.000000022287648394e+00
-1.555199999998534622e+03 9.999998481828742403e-01 1.000000025393521730e+00 1.000000242663002137e+00 1.000000006916179629e+00
-1.553599999998534258e+03 9.999998323781080778e-01 1.000000009309628179e+00 1.000000197880781982e+00 9.999999918312715286e-01
-1.551999999998533895e+03 9.999998455246617013e-01 1.000000004245019669e+00 1.000000142970391970e+00 9.999999976534872381e-01
-1.550399999998533531e+03 9.999998773616096681e-01 1.000000014418601202e+00 1.000000116277284246e+00 1.000000041438728449e+00
-1.548799999998533167e+03 9.999999026074763986e-01 1.000000029829069659e+00 1.000000097344681427e+00 1.000000099337688297e+00
-1.547199999998532803e+03 9.999998979580708713e-01 1.000000043675233652e+00 1.000000084848255311e+00 1.000000149891332679e+00
-1.545599999998532439e+03 9.999998850386493388e-01 1.000000047581602436e+00 1.000000086761966278e+00 1.000000169370391490e+00
-1.543999999998532076e+03 9.999999143758069309e-01 1.000000052575131582e+00 1.000000088017101829e+00 1.000000155297321891e+00
-1.542399999998531712e+03 9.999999833526614923e-01 1.000000065360069801e+00 1.000000071378060351e+00 1.000000135359167652e+00
-1.540799999998531348e+03 1.000000078213198806e+00 1.000000074340706258e+00 1.000000063161225583e+00 1.000000119922100028e+00
-1.539199999998530984e+03 1.000000155420926129e+00 1.000000074250770421e+00 1.000000058377880974e+00 1.000000131726075159e+00
-1.537599999998530620e+03 1.000000172471180671e+00 1.000000059785610240e+00 1.000000060451623263e+00 1.000000154942966013e+00
-1.535999999998530257e+03 1.000000124541635005e+00 1.000000029076695940e+00 1.000000071237882260e+00 1.000000178968670994e+00
-1.534399999998529893e+03 1.000000050045242173e+00 9.999999831962139707e-01 1.000000083423669750e+00 1.000000182690641282e+00
-1.532799999998529529e+03 1.000000011051215276e+00 9.999999325343345014e-01 1.000000096626276758e+00 1.000000166134299651e+00
